Mils, Light_Value, Delay_Value
  5161605  , 20  , 109
  5161828  , 20  , 109
  5162050  , 20  , 109
  5162272  , 20  , 109
  5162494  , 20  , 109
  5162717  , 20  , 109
  5162939  , 20  , 109
  5163161  , 20  , 109
  5163383  , 20  , 109
  5163606  , 20  , 109
  5163829  , 20  , 109
  5164051  , 20  , 109
  5164273  , 20  , 109
  5164495  , 20  , 109
  5164718  , 20  , 109
  5164940  , 20  , 109
  5165162  , 21  , 90
  5165345  , 21  , 90
  5165529  , 21  , 90
  5165712  , 21  , 90
  5165895  , 21  , 90
  5166078  , 21  , 90
  5166262  , 21  , 90
  5166445  , 21  , 90
  5166628  , 21  , 90
  5166812  , 21  , 90
  5166995  , 21  , 90
  5167178  , 21  , 90
  5167362  , 21  , 90
  5167545  , 21  , 90
  5167728  , 21  , 90
  5167911  , 21  , 90
  5168095  , 21  , 90
  5168278  , 21  , 90
  5168461  , 21  , 90
  5168645  , 21  , 90
  5168828  , 21  , 90
  5169011  , 21  , 90
  5169195  , 21  , 90
  5169378  , 21  , 90
  5169561  , 21  , 90
  5169744  , 21  , 90
  5169928  , 21  , 90
  5170111  , 21  , 90
  5170294  , 21  , 90
  5170478  , 21  , 90
  5170661  , 21  , 90
  5170844  , 21  , 90
  5171027  , 21  , 90
  5171211  , 21  , 90
  5171394  , 21  , 90
  5171577  , 21  , 90
  5171761  , 21  , 90
  5171944  , 21  , 90
  5172127  , 21  , 90
  5172311  , 21  , 90
  5172494  , 21  , 90
  5172677  , 21  , 90
  5172860  , 21  , 90
  5173044  , 21  , 90
  5173227  , 21  , 90
  5173410  , 21  , 90
  5173594  , 21  , 90
  5173777  , 21  , 90
  5173959  , 21  , 90
  5174142  , 21  , 90
  5174326  , 21  , 90
  5174509  , 21  , 90
  5174692  , 21  , 90
  5174876  , 21  , 90
  5175059  , 21  , 90
  5175242  , 21  , 90
  5175426  , 21  , 90
  5175609  , 21  , 90
  5175792  , 21  , 90
  5175975  , 21  , 90
  5176159  , 21  , 90
  5176342  , 21  , 90
  5176525  , 21  , 90
  5176709  , 21  , 90
  5176892  , 21  , 90
  5177075  , 21  , 90
  5177259  , 21  , 90
  5177442  , 21  , 90
  5177625  , 21  , 90
  5177808  , 21  , 90
  5177992  , 21  , 90
  5178175  , 21  , 90
  5178358  , 21  , 90
  5178542  , 21  , 90
  5178725  , 21  , 90
  5178908  , 21  , 90
  5179091  , 21  , 90
  5179275  , 21  , 90
  5179458  , 21  , 90
  5179641  , 21  , 90
  5179825  , 21  , 90
  5180008  , 21  , 90
  5180191  , 21  , 90
  5180375  , 21  , 90
  5180558  , 21  , 90
  5180741  , 21  , 90
  5180924  , 21  , 90
  5181108  , 21  , 90
  5181291  , 21  , 90
  5181474  , 21  , 90
  5181658  , 21  , 90
  5181841  , 21  , 90
  5182024  , 21  , 90
  5182208  , 21  , 90
  5182391  , 21  , 90
  5182574  , 21  , 90
  5182757  , 21  , 90
  5182941  , 21  , 90
  5183124  , 21  , 90
  5183307  , 21  , 90
  5183491  , 21  , 90
  5183674  , 21  , 90
  5183857  , 21  , 90
  5184040  , 21  , 90
  5184224  , 21  , 90
  5184407  , 21  , 90
  5184590  , 21  , 90
  5184774  , 21  , 90
  5184957  , 21  , 90
  5185140  , 21  , 90
  5185324  , 21  , 90
  5185507  , 21  , 90
  5185689  , 21  , 90
  5185872  , 21  , 90
  5186056  , 21  , 90
  5186239  , 21  , 90
  5186422  , 21  , 90
  5186606  , 21  , 90
  5186789  , 21  , 90
  5186972  , 21  , 90
  5187155  , 21  , 90
  5187339  , 21  , 90
  5187522  , 21  , 90
  5187705  , 21  , 90
  5187889  , 21  , 90
  5188072  , 21  , 90
  5188255  , 21  , 90
  5188439  , 21  , 90
  5188622  , 21  , 90
  5188805  , 21  , 90
  5188988  , 21  , 90
  5189172  , 21  , 90
  5189355  , 21  , 90
  5189538  , 21  , 90
  5189722  , 21  , 90
  5189905  , 21  , 90
  5190088  , 21  , 90
  5190272  , 21  , 90
  5190455  , 21  , 90
  5190638  , 21  , 90
  5190821  , 21  , 90
  5191005  , 21  , 90
  5191188  , 21  , 90
  5191371  , 21  , 90
  5191555  , 21  , 90
  5191738  , 21  , 90
  5191921  , 21  , 90
  5192104  , 21  , 90
  5192288  , 21  , 90
  5192471  , 21  , 90
  5192654  , 21  , 90
  5192838  , 21  , 90
  5193021  , 21  , 90
  5193204  , 21  , 90
  5193388  , 21  , 90
  5193571  , 21  , 90
  5193754  , 21  , 90
  5193937  , 21  , 90
  5194121  , 21  , 90
  5194304  , 21  , 90
  5194487  , 21  , 90
  5194671  , 21  , 90
  5194854  , 21  , 90
  5195037  , 21  , 90
  5195220  , 21  , 90
  5195404  , 21  , 90
  5195587  , 21  , 90
  5195770  , 21  , 90
  5195954  , 21  , 90
  5196137  , 21  , 90
  5196320  , 21  , 90
  5196504  , 21  , 90
  5196687  , 21  , 90
  5196870  , 21  , 90
  5197053  , 21  , 90
  5197237  , 21  , 90
  5197420  , 21  , 90
  5197603  , 21  , 90
  5197787  , 21  , 90
  5197970  , 21  , 90
  5198153  , 21  , 90
  5198337  , 21  , 90
  5198520  , 21  , 90
  5198703  , 21  , 90
  5198886  , 21  , 90
  5199069  , 21  , 90
  5199252  , 21  , 90
  5199435  , 21  , 90
  5199619  , 21  , 90
  5199802  , 21  , 90
  5199985  , 21  , 90
  5200168  , 21  , 90
  5200352  , 21  , 90
  5200535  , 21  , 90
  5200718  , 21  , 90
  5200902  , 21  , 90
  5201085  , 21  , 90
  5201268  , 21  , 90
  5201452  , 21  , 90
  5201635  , 21  , 90
  5201818  , 21  , 90
  5202001  , 21  , 90
  5202185  , 21  , 90
  5202368  , 21  , 90
  5202551  , 21  , 90
  5202735  , 21  , 90
  5202918  , 21  , 90
  5203101  , 21  , 90
  5203284  , 21  , 90
  5203468  , 21  , 90
  5203651  , 21  , 90
  5203834  , 21  , 90
  5204018  , 21  , 90
  5204201  , 21  , 90
  5204384  , 21  , 90
  5204568  , 21  , 90
  5204751  , 21  , 90
  5204934  , 21  , 90
  5205117  , 21  , 90
  5205301  , 21  , 90
  5205484  , 21  , 90
  5205667  , 21  , 90
  5205851  , 21  , 90
  5206034  , 21  , 90
  5206217  , 21  , 90
  5206401  , 21  , 90
  5206584  , 21  , 90
  5206767  , 21  , 90
  5206950  , 21  , 90
  5207134  , 21  , 90
  5207317  , 21  , 90
  5207500  , 21  , 90
  5207684  , 21  , 90
  5207867  , 21  , 90
  5208050  , 21  , 90
  5208233  , 21  , 90
  5208417  , 21  , 90
  5208600  , 21  , 90
  5208783  , 21  , 90
  5208967  , 21  , 90
  5209150  , 21  , 90
  5209333  , 21  , 90
  5209517  , 21  , 90
  5209700  , 21  , 90
  5209883  , 21  , 90
  5210066  , 21  , 90
  5210250  , 21  , 90
  5210433  , 21  , 90
  5210616  , 21  , 90
  5210799  , 21  , 90
  5210982  , 21  , 90
  5211165  , 21  , 90
  5211348  , 21  , 90
  5211532  , 21  , 90
  5211715  , 21  , 90
  5211898  , 21  , 90
  5212082  , 21  , 90
  5212265  , 21  , 90
  5212448  , 21  , 90
  5212632  , 21  , 90
  5212815  , 21  , 90
  5212998  , 21  , 90
  5213181  , 21  , 90
  5213365  , 21  , 90
  5213548  , 21  , 90
  5213731  , 21  , 90
  5213915  , 21  , 90
  5214098  , 21  , 90
  5214281  , 21  , 90
  5214465  , 21  , 90
  5214648  , 21  , 90
  5214831  , 21  , 90
  5215014  , 21  , 90
  5215198  , 21  , 90
  5215381  , 21  , 90
  5215564  , 21  , 90
  5215748  , 21  , 90
  5215931  , 21  , 90
  5216114  , 21  , 90
  5216297  , 21  , 90
  5216481  , 21  , 90
  5216664  , 21  , 90
  5216847  , 21  , 90
  5217031  , 21  , 90
  5217214  , 21  , 90
  5217397  , 21  , 90
  5217581  , 21  , 90
  5217764  , 21  , 90
  5217947  , 21  , 90
  5218130  , 21  , 90
  5218314  , 21  , 90
  5218497  , 21  , 90
  5218680  , 21  , 90
  5218864  , 21  , 90
  5219047  , 21  , 90
  5219230  , 21  , 90
  5219414  , 21  , 90
  5219597  , 21  , 90
  5219780  , 21  , 90
  5219963  , 21  , 90
  5220147  , 21  , 90
  5220330  , 21  , 90
  5220513  , 21  , 90
  5220697  , 21  , 90
  5220880  , 21  , 90
  5221063  , 21  , 90
  5221246  , 21  , 90
  5221430  , 22  , 70
  5221573  , 21  , 90
  5221755  , 21  , 90
  5221939  , 21  , 90
  5222122  , 21  , 90
  5222305  , 21  , 90
  5222489  , 21  , 90
  5222672  , 21  , 90
  5222855  , 21  , 90
  5223038  , 21  , 90
  5223222  , 21  , 90
  5223405  , 21  , 90
  5223588  , 21  , 90
  5223772  , 21  , 90
  5223955  , 21  , 90
  5224138  , 21  , 90
  5224322  , 21  , 90
  5224505  , 21  , 90
  5224688  , 21  , 90
  5224871  , 21  , 90
  5225055  , 21  , 90
  5225238  , 21  , 90
  5225421  , 21  , 90
  5225605  , 21  , 90
  5225788  , 21  , 90
  5225971  , 21  , 90
  5226155  , 21  , 90
  5226338  , 21  , 90
  5226521  , 21  , 90
  5226704  , 21  , 90
  5226888  , 21  , 90
  5227071  , 21  , 90
  5227254  , 21  , 90
  5227438  , 21  , 90
  5227621  , 21  , 90
  5227804  , 21  , 90
  5227987  , 21  , 90
  5228171  , 21  , 90
  5228354  , 21  , 90
  5228537  , 21  , 90
  5228721  , 21  , 90
  5228904  , 21  , 90
  5229087  , 21  , 90
  5229271  , 21  , 90
  5229454  , 21  , 90
  5229637  , 21  , 90
  5229820  , 21  , 90
  5230004  , 21  , 90
  5230187  , 21  , 90
  5230370  , 22  , 70
  5230514  , 21  , 90
  5230697  , 21  , 90
  5230880  , 21  , 90
  5231064  , 21  , 90
  5231247  , 21  , 90
  5231430  , 21  , 90
  5231613  , 21  , 90
  5231797  , 21  , 90
  5231980  , 21  , 90
  5232163  , 21  , 90
  5232347  , 21  , 90
  5232530  , 21  , 90
  5232712  , 21  , 90
  5232896  , 21  , 90
  5233079  , 21  , 90
  5233262  , 21  , 90
  5233445  , 21  , 90
  5233629  , 21  , 90
  5233812  , 21  , 90
  5233995  , 21  , 90
  5234179  , 21  , 90
  5234362  , 22  , 70
  5234505  , 21  , 90
  5234689  , 21  , 90
  5234872  , 21  , 90
  5235055  , 21  , 90
  5235238  , 21  , 90
  5235422  , 21  , 90
  5235605  , 21  , 90
  5235788  , 21  , 90
  5235972  , 22  , 70
  5236115  , 21  , 90
  5236298  , 21  , 90
  5236482  , 21  , 90
  5236665  , 21  , 90
  5236848  , 22  , 70
  5236992  , 21  , 90
  5237175  , 21  , 90
  5237358  , 21  , 90
  5237541  , 21  , 90
  5237725  , 21  , 90
  5237908  , 21  , 90
  5238091  , 21  , 90
  5238275  , 21  , 90
  5238458  , 21  , 90
  5238641  , 21  , 90
  5238824  , 21  , 90
  5239008  , 21  , 90
  5239191  , 21  , 90
  5239374  , 21  , 90
  5239558  , 21  , 90
  5239741  , 21  , 90
  5239924  , 21  , 90
  5240108  , 21  , 90
  5240291  , 21  , 90
  5240474  , 21  , 90
  5240657  , 21  , 90
  5240841  , 21  , 90
  5241024  , 21  , 90
  5241207  , 21  , 90
  5241391  , 22  , 70
  5241533  , 21  , 90
  5241716  , 21  , 90
  5241900  , 21  , 90
  5242083  , 21  , 90
  5242266  , 21  , 90
  5242449  , 21  , 90
  5242633  , 21  , 90
  5242816  , 22  , 70
  5242959  , 21  , 90
  5243143  , 21  , 90
  5243326  , 21  , 90
  5243509  , 21  , 90
  5243693  , 21  , 90
  5243876  , 21  , 90
  5244059  , 21  , 90
  5244242  , 21  , 90
  5244426  , 21  , 90
  5244609  , 21  , 90
  5244792  , 21  , 90
  5244976  , 22  , 70
  5245119  , 21  , 90
  5245302  , 21  , 90
  5245486  , 21  , 90
  5245669  , 21  , 90
  5245852  , 21  , 90
  5246035  , 21  , 90
  5246219  , 21  , 90
  5246402  , 22  , 70
  5246545  , 22  , 70
  5246689  , 21  , 90
  5246872  , 21  , 90
  5247055  , 21  , 90
  5247239  , 21  , 90
  5247422  , 22  , 70
  5247565  , 21  , 90
  5247749  , 21  , 90
  5247932  , 21  , 90
  5248115  , 21  , 90
  5248299  , 21  , 90
  5248482  , 21  , 90
  5248665  , 21  , 90
  5248848  , 21  , 90
  5249032  , 21  , 90
  5249215  , 21  , 90
  5249398  , 21  , 90
  5249582  , 21  , 90
  5249765  , 21  , 90
  5249947  , 21  , 90
  5250130  , 21  , 90
  5250314  , 21  , 90
  5250497  , 21  , 90
  5250680  , 21  , 90
  5250864  , 21  , 90
  5251047  , 21  , 90
  5251230  , 21  , 90
  5251414  , 21  , 90
  5251597  , 21  , 90
  5251780  , 21  , 90
  5251963  , 21  , 90
  5252147  , 22  , 70
  5252290  , 21  , 90
  5252473  , 21  , 90
  5252657  , 21  , 90
  5252840  , 21  , 90
  5253023  , 21  , 90
  5253207  , 21  , 90
  5253390  , 21  , 90
  5253573  , 21  , 90
  5253756  , 21  , 90
  5253940  , 21  , 90
  5254123  , 21  , 90
  5254306  , 21  , 90
  5254490  , 21  , 90
  5254673  , 21  , 90
  5254856  , 22  , 70
  5255000  , 22  , 70
  5255143  , 21  , 90
  5255326  , 21  , 90
  5255510  , 21  , 90
  5255693  , 21  , 90
  5255876  , 21  , 90
  5256059  , 21  , 90
  5256243  , 22  , 70
  5256386  , 21  , 90
  5256569  , 21  , 90
  5256753  , 21  , 90
  5256936  , 22  , 70
  5257079  , 21  , 90
  5257263  , 21  , 90
  5257446  , 21  , 90
  5257629  , 21  , 90
  5257812  , 21  , 90
  5257996  , 21  , 90
  5258179  , 21  , 90
  5258362  , 21  , 90
  5258546  , 21  , 90
  5258729  , 21  , 90
  5258912  , 21  , 90
  5259096  , 21  , 90
  5259278  , 21  , 90
  5259461  , 21  , 90
  5259644  , 21  , 90
  5259828  , 21  , 90
  5260011  , 21  , 90
  5260194  , 21  , 90
  5260378  , 21  , 90
  5260561  , 21  , 90
  5260744  , 21  , 90
  5260928  , 22  , 70
  5261071  , 21  , 90
  5261254  , 21  , 90
  5261437  , 21  , 90
  5261621  , 21  , 90
  5261804  , 21  , 90
  5261987  , 21  , 90
  5262171  , 21  , 90
  5262354  , 21  , 90
  5262537  , 21  , 90
  5262721  , 21  , 90
  5262904  , 21  , 90
  5263087  , 22  , 70
  5263230  , 21  , 90
  5263414  , 21  , 90
  5263597  , 22  , 70
  5263740  , 21  , 90
  5263924  , 21  , 90
  5264107  , 21  , 90
  5264290  , 21  , 90
  5264474  , 21  , 90
  5264657  , 22  , 70
  5264800  , 21  , 90
  5264984  , 21  , 90
  5265167  , 21  , 90
  5265350  , 21  , 90
  5265533  , 21  , 90
  5265717  , 21  , 90
  5265900  , 21  , 90
  5266083  , 21  , 90
  5266267  , 21  , 90
  5266450  , 21  , 90
  5266633  , 21  , 90
  5266817  , 21  , 90
  5267000  , 21  , 90
  5267183  , 21  , 90
  5267366  , 21  , 90
  5267550  , 21  , 90
  5267733  , 22  , 70
  5267876  , 21  , 90
  5268059  , 21  , 90
  5268242  , 21  , 90
  5268425  , 21  , 90
  5268609  , 21  , 90
  5268792  , 21  , 90
  5268975  , 21  , 90
  5269158  , 21  , 90
  5269342  , 21  , 90
  5269525  , 21  , 90
  5269708  , 21  , 90
  5269892  , 21  , 90
  5270075  , 22  , 70
  5270218  , 21  , 90
  5270402  , 21  , 90
  5270585  , 21  , 90
  5270768  , 22  , 70
  5270912  , 21  , 90
  5271095  , 21  , 90
  5271278  , 21  , 90
  5271461  , 21  , 90
  5271645  , 21  , 90
  5271828  , 21  , 90
  5272011  , 21  , 90
  5272195  , 21  , 90
  5272378  , 21  , 90
  5272561  , 21  , 90
  5272744  , 21  , 90
  5272928  , 21  , 90
  5273111  , 21  , 90
  5273294  , 21  , 90
  5273478  , 21  , 90
  5273661  , 21  , 90
  5273844  , 21  , 90
  5274028  , 21  , 90
  5274211  , 21  , 90
  5274394  , 21  , 90
  5274577  , 21  , 90
  5274761  , 21  , 90
  5274944  , 21  , 90
  5275127  , 21  , 90
  5275311  , 21  , 90
  5275494  , 21  , 90
  5275677  , 21  , 90
  5275860  , 21  , 90
  5276044  , 21  , 90
  5276227  , 21  , 90
  5276410  , 21  , 90
  5276594  , 21  , 90
  5276777  , 21  , 90
  5276960  , 21  , 90
  5277144  , 21  , 90
  5277327  , 21  , 90
  5277510  , 21  , 90
  5277693  , 21  , 90
  5277877  , 21  , 90
  5278060  , 21  , 90
  5278243  , 21  , 90
  5278427  , 21  , 90
  5278610  , 21  , 90
  5278792  , 21  , 90
  5278976  , 21  , 90
  5279159  , 21  , 90
  5279342  , 21  , 90
  5279525  , 21  , 90
  5279709  , 21  , 90
  5279892  , 21  , 90
  5280075  , 21  , 90
  5280259  , 21  , 90
  5280442  , 21  , 90
  5280625  , 21  , 90
  5280808  , 21  , 90
  5280992  , 21  , 90
  5281175  , 21  , 90
  5281358  , 21  , 90
  5281542  , 21  , 90
  5281725  , 22  , 70
  5281868  , 21  , 90
  5282052  , 21  , 90
  5282235  , 21  , 90
  5282418  , 21  , 90
  5282601  , 21  , 90
  5282785  , 21  , 90
  5282968  , 21  , 90
  5283151  , 21  , 90
  5283335  , 21  , 90
  5283518  , 21  , 90
  5283701  , 21  , 90
  5283885  , 21  , 90
  5284068  , 21  , 90
  5284251  , 21  , 90
  5284434  , 21  , 90
  5284618  , 22  , 70
  5284761  , 21  , 90
  5284944  , 21  , 90
  5285128  , 21  , 90
  5285311  , 21  , 90
  5285494  , 21  , 90
  5285678  , 21  , 90
  5285861  , 21  , 90
  5286044  , 21  , 90
  5286227  , 21  , 90
  5286411  , 21  , 90
  5286594  , 21  , 90
  5286777  , 21  , 90
  5286961  , 21  , 90
  5287144  , 21  , 90
  5287327  , 21  , 90
  5287511  , 21  , 90
  5287694  , 21  , 90
  5287877  , 21  , 90
  5288060  , 21  , 90
  5288244  , 21  , 90
  5288427  , 21  , 90
  5288610  , 21  , 90
  5288794  , 21  , 90
  5288977  , 21  , 90
  5289160  , 21  , 90
  5289344  , 21  , 90
  5289527  , 21  , 90
  5289710  , 21  , 90
  5289893  , 21  , 90
  5290077  , 21  , 90
  5290260  , 21  , 90
  5290443  , 21  , 90
  5290626  , 21  , 90
  5290809  , 21  , 90
  5290992  , 21  , 90
  5291175  , 21  , 90
  5291359  , 21  , 90
  5291542  , 21  , 90
  5291725  , 21  , 90
  5291909  , 21  , 90
  5292092  , 21  , 90
  5292275  , 21  , 90
  5292459  , 21  , 90
  5292642  , 21  , 90
  5292825  , 21  , 90
  5293008  , 21  , 90
  5293192  , 21  , 90
  5293375  , 21  , 90
  5293558  , 21  , 90
  5293742  , 21  , 90
  5293925  , 21  , 90
  5294108  , 21  , 90
  5294291  , 21  , 90
  5294475  , 21  , 90
  5294658  , 21  , 90
  5294841  , 21  , 90
  5295025  , 21  , 90
  5295208  , 21  , 90
  5295391  , 21  , 90
  5295575  , 21  , 90
  5295758  , 22  , 70
  5295901  , 21  , 90
  5296084  , 21  , 90
  5296268  , 21  , 90
  5296451  , 21  , 90
  5296634  , 21  , 90
  5296818  , 21  , 90
  5297001  , 21  , 90
  5297184  , 21  , 90
  5297368  , 21  , 90
  5297551  , 21  , 90
  5297734  , 21  , 90
  5297917  , 21  , 90
  5298101  , 21  , 90
  5298284  , 21  , 90
  5298467  , 21  , 90
  5298651  , 21  , 90
  5298834  , 21  , 90
  5299017  , 21  , 90
  5299201  , 21  , 90
  5299384  , 21  , 90
  5299567  , 21  , 90
  5299750  , 21  , 90
  5299934  , 21  , 90
  5300117  , 21  , 90
  5300300  , 21  , 90
  5300484  , 21  , 90
  5300667  , 21  , 90
  5300850  , 21  , 90
  5301033  , 21  , 90
  5301217  , 21  , 90
  5301400  , 21  , 90
  5301583  , 21  , 90
  5301767  , 21  , 90
  5301950  , 21  , 90
  5302133  , 21  , 90
  5302317  , 21  , 90
  5302500  , 21  , 90
  5302682  , 21  , 90
  5302865  , 21  , 90
  5303049  , 21  , 90
  5303232  , 21  , 90
  5303415  , 21  , 90
  5303599  , 21  , 90
  5303782  , 21  , 90
  5303965  , 21  , 90
  5304148  , 21  , 90
  5304332  , 21  , 90
  5304515  , 21  , 90
  5304698  , 21  , 90
  5304882  , 21  , 90
  5305065  , 21  , 90
  5305248  , 21  , 90
  5305432  , 21  , 90
  5305615  , 21  , 90
  5305798  , 21  , 90
  5305981  , 21  , 90
  5306165  , 21  , 90
  5306348  , 21  , 90
  5306531  , 21  , 90
  5306715  , 21  , 90
  5306898  , 21  , 90
  5307081  , 21  , 90
  5307265  , 21  , 90
  5307448  , 21  , 90
  5307631  , 21  , 90
  5307814  , 21  , 90
  5307998  , 21  , 90
  5308181  , 21  , 90
  5308364  , 21  , 90
  5308548  , 21  , 90
  5308731  , 21  , 90
  5308914  , 21  , 90
  5309097  , 21  , 90
  5309281  , 21  , 90
  5309464  , 21  , 90
  5309647  , 21  , 90
  5309831  , 21  , 90
  5310014  , 21  , 90
  5310197  , 21  , 90
  5310381  , 21  , 90
  5310564  , 21  , 90
  5310747  , 21  , 90
  5310930  , 21  , 90
  5311114  , 21  , 90
  5311297  , 21  , 90
  5311480  , 21  , 90
  5311664  , 21  , 90
  5311847  , 21  , 90
  5312030  , 21  , 90
  5312214  , 21  , 90
  5312397  , 21  , 90
  5312580  , 21  , 90
  5312763  , 21  , 90
  5312947  , 21  , 90
  5313130  , 21  , 90
  5313313  , 21  , 90
  5313497  , 21  , 90
  5313680  , 21  , 90
  5313863  , 21  , 90
  5314046  , 21  , 90
  5314230  , 21  , 90
  5314413  , 21  , 90
  5314596  , 21  , 90
  5314779  , 21  , 90
  5314962  , 21  , 90
  5315145  , 21  , 90
  5315329  , 21  , 90
  5315512  , 21  , 90
  5315695  , 21  , 90
  5315878  , 21  , 90
  5316062  , 21  , 90
  5316245  , 21  , 90
  5316428  , 21  , 90
  5316612  , 21  , 90
  5316795  , 21  , 90
  5316978  , 21  , 90
  5317161  , 21  , 90
  5317345  , 21  , 90
  5317528  , 21  , 90
  5317711  , 21  , 90
  5317895  , 21  , 90
  5318078  , 21  , 90
  5318261  , 21  , 90
  5318445  , 21  , 90
  5318628  , 21  , 90
  5318811  , 21  , 90
  5318994  , 21  , 90
  5319178  , 21  , 90
  5319361  , 21  , 90
  5319544  , 21  , 90
  5319728  , 21  , 90
  5319911  , 21  , 90
  5320094  , 21  , 90
  5320278  , 21  , 90
  5320461  , 21  , 90
  5320644  , 21  , 90
  5320827  , 21  , 90
  5321011  , 21  , 90
  5321194  , 21  , 90
  5321377  , 21  , 90
  5321561  , 21  , 90
  5321744  , 21  , 90
  5321927  , 21  , 90
  5322110  , 21  , 90
  5322294  , 21  , 90
  5322477  , 21  , 90
  5322660  , 21  , 90
  5322844  , 21  , 90
  5323027  , 21  , 90
  5323210  , 21  , 90
  5323394  , 21  , 90
  5323577  , 21  , 90
  5323760  , 21  , 90
  5323943  , 21  , 90
  5324127  , 21  , 90
  5324310  , 21  , 90
  5324493  , 21  , 90
  5324677  , 21  , 90
  5324860  , 21  , 90
  5325043  , 21  , 90
  5325227  , 21  , 90
  5325410  , 21  , 90
  5325593  , 21  , 90
  5325776  , 21  , 90
  5325960  , 21  , 90
  5326143  , 21  , 90
  5326326  , 21  , 90
  5326510  , 21  , 90
  5326693  , 21  , 90
  5326875  , 21  , 90
  5327058  , 21  , 90
  5327242  , 21  , 90
  5327425  , 21  , 90
  5327608  , 21  , 90
  5327792  , 21  , 90
  5327975  , 21  , 90
  5328158  , 21  , 90
  5328342  , 21  , 90
  5328525  , 21  , 90
  5328708  , 21  , 90
  5328891  , 21  , 90
  5329075  , 21  , 90
  5329258  , 21  , 90
  5329441  , 21  , 90
  5329625  , 21  , 90
  5329808  , 21  , 90
  5329991  , 21  , 90
  5330174  , 21  , 90
  5330358  , 21  , 90
  5330541  , 21  , 90
  5330724  , 21  , 90
  5330908  , 21  , 90
  5331091  , 21  , 90
  5331274  , 21  , 90
  5331458  , 21  , 90
  5331641  , 21  , 90
  5331824  , 21  , 90
  5332007  , 21  , 90
  5332191  , 21  , 90
  5332374  , 21  , 90
  5332557  , 21  , 90
  5332741  , 21  , 90
  5332924  , 21  , 90
  5333107  , 21  , 90
  5333291  , 21  , 90
  5333474  , 21  , 90
  5333657  , 21  , 90
  5333840  , 21  , 90
  5334024  , 21  , 90
  5334207  , 21  , 90
  5334390  , 21  , 90
  5334574  , 21  , 90
  5334757  , 21  , 90
  5334940  , 21  , 90
  5335123  , 21  , 90
  5335307  , 21  , 90
  5335490  , 21  , 90
  5335673  , 21  , 90
  5335857  , 21  , 90
  5336040  , 21  , 90
  5336223  , 21  , 90
  5336407  , 21  , 90
  5336590  , 21  , 90
  5336773  , 21  , 90
  5336956  , 21  , 90
  5337140  , 21  , 90
  5337323  , 21  , 90
  5337506  , 21  , 90
